pattern_id,pattern,total_profit,num_trades,win_rate,avg_profit_per_trade,max_drawdown
747,(volume_divide_wick_ratio)_threshold_3.0_5candles,159.50267397549396,4217,0.510552525492056,0.037823731082640255,0.19681575648024383
761,(volume_divide_upper_wick)_threshold_0.5_5candles,127.41680040920255,11414,0.499211494655686,0.011163203119782946,0.17838644190748718
744,(volume_divide_wick_ratio)_threshold_1.0_5candles,119.05023676820747,14826,0.4991906110886281,0.008029828461365672,0.16488030260249148
67,close_decreasing_10candles,107.30694064382806,59,0.559322033898305,1.8187617058275942,0.14367695622443477
796,(body_multiply_upper_wick)_threshold_5.0_5candles,69.9209194540581,5,0.6,13.984183890811618,0.06630009469527781
935,(volume_multiply_body)_threshold_0.5_10candles,67.92871816791194,25513,0.4984909653901932,0.0026625139406542524,0.16006113260824545
301,IF_body_decreasing_5_THEN_upper_wick_increasing,58.30899965833669,5,0.4,11.661799931667337,0.07279460773217158
303,IF_body_increasing_5_THEN_lower_wick_increasing,41.045644325113244,1,1.0,41.045644325113244,0.0
929,(wick_ratio_ratio_change_upper_wick)_threshold_0.5_7candles,39.7227308553538,27787,0.49832655558354627,0.0014295437022835786,0.24287320596670858
1037,(wick_ratio_ratio_change_upper_wick)_threshold_0.5_10candles,39.67701523029427,27786,0.4983085006837976,0.0014279498751275561,0.24287320596670775
1015,(body_divide_upper_wick)_threshold_1.5_10candles,38.33214388140914,1846,0.5113759479956663,0.0207649750170147,0.21209295605822148
1022,(body_ratio_change_upper_wick)_threshold_2.0_10candles,29.433717306012113,19827,0.49573813486659607,0.0014845270240587136,0.1766625144399036
806,(body_ratio_change_upper_wick)_threshold_2.0_5candles,29.319546149798043,19828,0.4957131329433125,0.0014786940765482168,0.17666251443990524
914,(body_ratio_change_upper_wick)_threshold_2.0_7candles,29.319546149798043,19828,0.4957131329433125,0.0014786940765482168,0.17666251443990524
821,(wick_ratio_ratio_change_upper_wick)_threshold_0.5_5candles,22.074691445093777,27788,0.4983086224269469,0.0007943965540914702,0.2428732059667055
932,(wick_ratio_ratio_change_upper_wick)_threshold_2.0_7candles,1.675548459039419,18432,0.4969075520833333,9.090432177948237e-05,0.1670040677559974
1040,(wick_ratio_ratio_change_upper_wick)_threshold_2.0_10candles,1.6300060808971466,18431,0.4968802560902827,8.843828771619264e-05,0.16700406775599183
940,(volume_multiply_body)_threshold_5.0_10candles,-1.6530441599352343,1297,0.5042405551272167,-0.0012745136159870735,0.18839821206866503
746,(volume_divide_wick_ratio)_threshold_2.0_5candles,-6.27639414852456,7944,0.5013846928499497,-0.0007900798273570694,0.15239104301503925
289,IF_volume_decreasing_5_THEN_upper_wick_increasing,-13.153387644913892,3,0.6666666666666666,-4.38446254830463,0.055869390389076484
824,(wick_ratio_ratio_change_upper_wick)_threshold_2.0_5candles,-15.905610800105933,18433,0.4968805945857972,-0.0008628877990617877,0.16700406775599433
1071,volatility_contraction_5candles,-18.770920365150232,8439,0.5043251570091243,-0.002224306240686128,0.23820641530840989
981,(volume_divide_upper_wick)_threshold_3.0_10candles,-35.54064230095355,811,0.528976572133169,-0.04382323341671215,0.16115791641778796
843,(volume_ratio_change_body)_threshold_3.0_7candles,-62.40499344876298,11588,0.4990507421470487,-0.005385311826783136,0.17390529430991045
1068,wick_ratio_time_decay_0.7_15candles,-65.99298185777661,8422,0.4957254808834006,-0.00783578506979062,0.1938418170236321
1002,(body_ratio_change_wick_ratio)_threshold_1.0_10candles,-84.22976060109977,24440,0.5012274959083469,-0.0034463895499631655,0.16561170786884583
786,(body_ratio_change_wick_ratio)_threshold_1.0_5candles,-84.34263785670373,24441,0.5012069882574363,-0.0034508668981098863,0.16561170786884927
894,(body_ratio_change_wick_ratio)_threshold_1.0_7candles,-84.34263785670373,24441,0.5012069882574363,-0.0034508668981098863,0.16561170786884927
